web-scraper-order,web-scraper-start-url,company_link,company_link-href,brand_link,brand_link-href,company,company-href,name,rating-src,brand,brand-href
"1594219407-2231","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Bird Munchies","https://guide.ethical.org.au/company/?company=678","Bird Munchies","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594212008-1229","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Loving Earth","https://guide.ethical.org.au/company/?company=2010","Loving Earth","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594208155-705","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Quinn Foods","https://guide.ethical.org.au/company/?company=1842","Quinn Foods","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594203927-125","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Zk'in","https://guide.ethical.org.au/company/?company=1873","Zk'in","https://guide.ethical.org.au/images/icons-small/icon_green.png","",""
"1594210173-991","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","New Avon","https://guide.ethical.org.au/company/?company=2128","New Avon","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594207871-666","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Revlon","https://guide.ethical.org.au/company/?company=557","Revlon","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594220600-2403","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Apivita","https://guide.ethical.org.au/company/?company=5028","Apivita","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594221241-2494","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","A2 Australia","https://guide.ethical.org.au/company/?company=157","A2 Australia","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594221178-2485","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Abundant Natural Health","https://guide.ethical.org.au/company/?company=5492","Abundant Natural Health","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594208192-710","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Queensland Tissue Products","https://guide.ethical.org.au/company/?company=1137","Queensland Tissue Products","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594210806-1076","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Mobil Oil Australia","https://guide.ethical.org.au/company/?company=3373","Mobil Oil Australia","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594209935-958","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Nippon Paint","https://guide.ethical.org.au/company/?company=5405","Nippon Paint","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594217482-1964","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Crocs Australia","https://guide.ethical.org.au/company/?company=5253","Crocs Australia","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594213919-1481","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Humanwell","https://guide.ethical.org.au/company/?company=2954","Humanwell","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594217914-2023","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","ColArt","https://guide.ethical.org.au/company/?company=4508","ColArt","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594207633-634","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Rodd & Gunn","https://guide.ethical.org.au/company/?company=5147","Rodd & Gunn","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594217540-1972","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Crayola Australia","https://guide.ethical.org.au/company/?company=4365","Crayola Australia","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594209826-942","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Norgine Australia","https://guide.ethical.org.au/company/?company=1018","Norgine Australia","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594205634-359","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","The Great Australian Petfood Co.","https://guide.ethical.org.au/company/?company=4152","The Great Australian Petfood Co.","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594207567-625","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","RPR Hair Care","https://guide.ethical.org.au/company/?company=5015","RPR Hair Care","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594214961-1617","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Griffin's Foods","https://guide.ethical.org.au/company/?company=4522","Griffin's Foods","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594208818-796","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Philips","https://guide.ethical.org.au/company/?company=2546","Philips","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594212922-1354","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Kering Luxury","https://guide.ethical.org.au/company/?company=4577","Kering Luxury","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594205343-318","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Toro Australia","https://guide.ethical.org.au/company/?company=3431","Toro Australia","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594208339-729","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Puma","https://guide.ethical.org.au/company/?company=816","Puma","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594219601-2259","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Benetton","https://guide.ethical.org.au/company/?company=5225","Benetton","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594210464-1031","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Munro Footwear Group","https://guide.ethical.org.au/company/?company=2291","Munro Footwear Group","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594213040-1370","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Kao Australia","https://guide.ethical.org.au/company/?company=4201","Kao Australia","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594213450-1423","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Jakks Pacific","https://guide.ethical.org.au/company/?company=4733","Jakks Pacific","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594209110-838","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Patagonia","https://guide.ethical.org.au/company/?company=2199","Patagonia","https://guide.ethical.org.au/images/icons-small/icon_green.png","",""
"1594211823-1204","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Madura Tea Estates","https://guide.ethical.org.au/company/?company=411","Madura Tea Estates","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594220312-2362","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","ASM Liquor","https://guide.ethical.org.au/company/?company=4451","ASM Liquor","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594207908-671","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Rentokil Initial Australia","https://guide.ethical.org.au/company/?company=4219","Rentokil Initial Australia","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594215295-1665","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Gillette Company","https://guide.ethical.org.au/company/?company=294","Gillette Company","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594205289-310","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Trafigura","https://guide.ethical.org.au/company/?company=5358","Trafigura","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594218278-2073","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Cemoi","https://guide.ethical.org.au/company/?company=4626","Cemoi","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594212038-1233","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Lotte","https://guide.ethical.org.au/company/?company=4503","Lotte","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594218936-2163","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Britex Carpet Care","https://guide.ethical.org.au/company/?company=1823","Britex Carpet Care","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594213416-1419","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Jarden","https://guide.ethical.org.au/company/?company=4859","Jarden","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594212016-1230","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Love 'em","https://guide.ethical.org.au/company/?company=2992","Love 'em","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594205056-278","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Unicharm","https://guide.ethical.org.au/company/?company=4321","Unicharm","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594211382-1146","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","McKenzie's Foods","https://guide.ethical.org.au/company/?company=680","McKenzie's Foods","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594212243-1261","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Liberty Oil","https://guide.ethical.org.au/company/?company=1095","Liberty Oil","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594208881-805","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Peter Thomas Roth Labs","https://guide.ethical.org.au/company/?company=1910","Peter Thomas Roth Labs","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594204779-239","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Vili's Bakery","https://guide.ethical.org.au/company/?company=2800","Vili's Bakery","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594218587-2115","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Campbell Australia","https://guide.ethical.org.au/company/?company=147","Campbell Australia","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594211904-1215","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Luxottica","https://guide.ethical.org.au/company/?company=4610","Luxottica","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594207151-566","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Schwan-Stabilo","https://guide.ethical.org.au/company/?company=4360","Schwan-Stabilo","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594206204-436","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Sunbeam Foods","https://guide.ethical.org.au/company/?company=632","Sunbeam Foods","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594208716-781","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Pinnacle Drinks","https://guide.ethical.org.au/company/?company=1939","Pinnacle Drinks","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594213358-1412","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","JC Toys","https://guide.ethical.org.au/company/?company=4750","JC Toys","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594209693-923","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Nuxe","https://guide.ethical.org.au/company/?company=2182","Nuxe","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594211058-1107","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Miessence","https://guide.ethical.org.au/company/?company=5017","Miessence","https://guide.ethical.org.au/images/icons-small/icon_green.png","",""
"1594205377-323","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Tony Bianco","https://guide.ethical.org.au/company/?company=5111","Tony Bianco","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594210310-1010","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Natural Products Group","https://guide.ethical.org.au/company/?company=5078","Natural Products Group","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594204321-177","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Wild Brain","https://guide.ethical.org.au/company/?company=4979","Wild Brain","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594210509-1037","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Mukti","https://guide.ethical.org.au/company/?company=1879","Mukti","https://guide.ethical.org.au/images/icons-small/icon_green.png","",""
"1594213476-1426","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Jacobs Douwe Egberts","https://guide.ethical.org.au/company/?company=1971","Jacobs Douwe Egberts","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594220161-2340","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Australian Venue Co","https://guide.ethical.org.au/company/?company=3047","Australian Venue Co","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594219588-2257","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Berghaus","https://guide.ethical.org.au/company/?company=4918","Berghaus","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594219455-2238","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Big Dog Pet Foods","https://guide.ethical.org.au/company/?company=5475","Big Dog Pet Foods","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594219379-2227","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Bisley Workwear","https://guide.ethical.org.au/company/?company=3136","Bisley Workwear","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594208429-741","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Proactiv Company","https://guide.ethical.org.au/company/?company=3016","Proactiv Company","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594208038-689","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Red Bull","https://guide.ethical.org.au/company/?company=550","Red Bull","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594215446-1686","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Garmin","https://guide.ethical.org.au/company/?company=5910","Garmin","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594212817-1340","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","King of Shaves","https://guide.ethical.org.au/company/?company=4176","King of Shaves","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594220353-2368","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Asia Pacific Breweries","https://guide.ethical.org.au/company/?company=4440","Asia Pacific Breweries","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594212653-1317","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Kurrajong Kitchens","https://guide.ethical.org.au/company/?company=382","Kurrajong Kitchens","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594214893-1608","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","GSK Consumer Healthcare Australia","https://guide.ethical.org.au/company/?company=295","GSK Consumer Healthcare Australia","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594208126-701","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","R M Williams","https://guide.ethical.org.au/company/?company=5115","R M Williams","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594204099-148","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Xiaomi","https://guide.ethical.org.au/company/?company=2292","Xiaomi","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594210905-1088","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Mitre Sports","https://guide.ethical.org.au/company/?company=4866","Mitre Sports","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594205573-351","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Think Products","https://guide.ethical.org.au/company/?company=1277","Think Products","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594217460-1961","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","CTD In The Bag","https://guide.ethical.org.au/company/?company=2049","CTD In The Bag","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594210938-1092","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","MiTAC-SYNNEX Group","https://guide.ethical.org.au/company/?company=5943","MiTAC-SYNNEX Group","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594204981-268","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","United Petroleum","https://guide.ethical.org.au/company/?company=1097","United Petroleum","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594211745-1193","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Manning Cartell","https://guide.ethical.org.au/company/?company=5334","Manning Cartell","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594217952-2028","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Cobs Fine Foods","https://guide.ethical.org.au/company/?company=1266","Cobs Fine Foods","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594219222-2204","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","BM Sensation","https://guide.ethical.org.au/company/?company=1827","BM Sensation","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594204411-188","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Western Digital","https://guide.ethical.org.au/company/?company=5935","Western Digital","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594211555-1167","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Mattel Australia","https://guide.ethical.org.au/company/?company=4642","Mattel Australia","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594212452-1289","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Le Max Group","https://guide.ethical.org.au/company/?company=1866","Le Max Group","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594210868-1084","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Mitsubishi Electric Australia","https://guide.ethical.org.au/company/?company=5833","Mitsubishi Electric Australia","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594209137-842","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Pascoe's","https://guide.ethical.org.au/company/?company=506","Pascoe's","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594204515-202","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Wayne Cooper","https://guide.ethical.org.au/company/?company=4937","Wayne Cooper","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594205493-340","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Timberland","https://guide.ethical.org.au/company/?company=4614","Timberland","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594216611-1846","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Edgewell Australia","https://guide.ethical.org.au/company/?company=2091","Edgewell Australia","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594217100-1912","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Deoleo Australia","https://guide.ethical.org.au/company/?company=440","Deoleo Australia","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594205315-314","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Total Tools","https://guide.ethical.org.au/company/?company=5488","Total Tools","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594214421-1547","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Helly Hansen","https://guide.ethical.org.au/company/?company=5192","Helly Hansen","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594208993-821","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","People for Plants","https://guide.ethical.org.au/company/?company=1949","People for Plants","https://guide.ethical.org.au/images/icons-small/icon_green.png","",""
"1594208178-708","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Quickflix","https://guide.ethical.org.au/company/?company=2213","Quickflix","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594220712-2419","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Amy's Kitchen","https://guide.ethical.org.au/company/?company=2247","Amy's Kitchen","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594207090-557","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Seasol","https://guide.ethical.org.au/company/?company=4226","Seasol","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594208169-707","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Quiksilver Australia","https://guide.ethical.org.au/company/?company=4708","Quiksilver Australia","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594221199-2488","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Abe's Real Bagels","https://guide.ethical.org.au/company/?company=1185","Abe's Real Bagels","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594204457-194","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Weleda Australia","https://guide.ethical.org.au/company/?company=1871","Weleda Australia","https://guide.ethical.org.au/images/icons-small/icon_green.png","",""
"1594211738-1192","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Manning Valley Eggs","https://guide.ethical.org.au/company/?company=1107","Manning Valley Eggs","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594212156-1249","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","LinkedIn","https://guide.ethical.org.au/company/?company=5922","LinkedIn","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594214183-1516","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","HMD Global","https://guide.ethical.org.au/company/?company=3021","HMD Global","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594206046-415","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Syke","https://guide.ethical.org.au/company/?company=5182","Syke","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594216632-1849","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Eden Farms Group","https://guide.ethical.org.au/company/?company=1947","Eden Farms Group","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594204588-212","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Walkers Shortbread","https://guide.ethical.org.au/company/?company=1841","Walkers Shortbread","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594204148-154","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Woolworths","https://guide.ethical.org.au/company/?company=693","Woolworths","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594206519-478","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Spin Master","https://guide.ethical.org.au/company/?company=4743","Spin Master","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594210964-1095","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Mission Foods","https://guide.ethical.org.au/company/?company=568","Mission Foods","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594207400-602","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Samsung Electronics","https://guide.ethical.org.au/company/?company=4138","Samsung Electronics","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594218760-2138","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Burberry","https://guide.ethical.org.au/company/?company=4792","Burberry","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594206837-521","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Sinerji","https://guide.ethical.org.au/company/?company=2219","Sinerji","https://guide.ethical.org.au/images/icons-small/icon_green.png","",""
"1594220936-2451","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","All Natural Bakery","https://guide.ethical.org.au/company/?company=38","All Natural Bakery","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
