,category_link-href,company,rating,sd_rating
3314,https://directory.goodonyou.eco/categories/denim,Takko,,-1
3315,https://directory.goodonyou.eco/categories/suits,SDress,Rated : It's a start,50
3316,https://directory.goodonyou.eco/categories/tops,Bon Label,Rated : Great,100
3317,https://directory.goodonyou.eco/categories/bags,Nae,Rated : Good,75
3318,https://directory.goodonyou.eco/categories/knitwear,Playtex,Rated : It's a start,50
3319,https://directory.goodonyou.eco/categories/outerwear,Le Kasha,Rated : Not good enough,25
3320,https://directory.goodonyou.eco/categories/outerwear,PRIMARK,Rated : It's a start,50
3321,https://directory.goodonyou.eco/categories/shoes,Uma Raquel Davidowicz,Rated : Not good enough,25
3322,https://directory.goodonyou.eco/categories/activewear,bleed,Rated : Great,100
3323,https://directory.goodonyou.eco/categories/knitwear,TINYCOTTONS,Rated : Not good enough,25
3324,https://directory.goodonyou.eco/categories/knitwear,Knotti,Rated : It's a start,50
3325,https://directory.goodonyou.eco/categories/bags,Sejour,Rated : Not Good Enough,25
3326,https://directory.goodonyou.eco/categories/denim,Jigsaw,Rated : Not good enough,25
3327,https://directory.goodonyou.eco/categories/knitwear,Will's Vegan Store,Rated : Good,75
3328,https://directory.goodonyou.eco/categories/outerwear,Brothers We Stand,Rated : Great,100
3329,https://directory.goodonyou.eco/categories/plus-size,For Days,Rated : Good,75
3330,https://directory.goodonyou.eco/categories/activewear,Zen Nomad,Rated : It's a start,50
3331,https://directory.goodonyou.eco/categories/accessories,Tucker + Tate,Rated : It's a start,50
3332,https://directory.goodonyou.eco/categories/accessories,RUMISU,Rated : It's a start,50
3333,https://directory.goodonyou.eco/categories/basics,R.E.V by Rêve En Vert,Rated : Good,75
3334,https://directory.goodonyou.eco/categories/dresses,Zanni,Rated : It's a start,50
3335,https://directory.goodonyou.eco/categories/dresses,Crossroads,Rated : It's a start,50
3336,https://directory.goodonyou.eco/categories/outerwear,Gramicci,Rated : It's a start,50
3337,https://directory.goodonyou.eco/categories/shoes,Office,Rated : Not good enough,25
3338,https://directory.goodonyou.eco/categories/dresses,Malaika New York,Rated : Good,75
3339,https://directory.goodonyou.eco/categories/denim,Suzanne Grae,Rated : Not good enough,25
3340,https://directory.goodonyou.eco/categories/activewear,Regatta,Rated : Not Good Enough,25
3341,https://directory.goodonyou.eco/categories/shoes,Giannico,Rated : Not good enough,25
3342,https://directory.goodonyou.eco/categories/knitwear,Rains,Rated : It's a start,50
3343,https://directory.goodonyou.eco/categories/shoes,Miu Miu,Rated : Not good enough,25
3344,https://directory.goodonyou.eco/categories/sleepwear,Sejour,Rated : Not Good Enough,25
3345,https://directory.goodonyou.eco/categories/denim,Lee,Rated : It's a start,50
3346,https://directory.goodonyou.eco/categories/denim,BON'A PARTE,Rated : Not good enough,25
3347,https://directory.goodonyou.eco/categories/knitwear,DANNIJO,Rated : Not good enough,25
3348,https://directory.goodonyou.eco/categories/sleepwear,Sense Organics,Rated : Great,100
3349,https://directory.goodonyou.eco/categories/denim,Where Does It Come From?,Rated : Great,100
3350,https://directory.goodonyou.eco/categories/shoes,Dior,Rated : Not good enough,25
3351,https://directory.goodonyou.eco/categories/accessories,Elizabeth Suzann,Rated : Good,75
3352,https://directory.goodonyou.eco/categories/outerwear,Ayten Gasson,Rated : Good,75
3353,https://directory.goodonyou.eco/categories/shoes,KORAL,Rated : Not good enough,25
3354,https://directory.goodonyou.eco/categories/sleepwear,DÔEN,Rated : Not good enough,25
3355,https://directory.goodonyou.eco/categories/swimwear,Bassike,Rated : It's a start,50
3356,https://directory.goodonyou.eco/categories/swimwear,ZuVi,Rated : Good,75
3357,https://directory.goodonyou.eco/categories/bottoms,Baserange,Rated : It's a start,50
3358,https://directory.goodonyou.eco/categories/swimwear,VATTER,Rated : Great,100
3359,https://directory.goodonyou.eco/categories/bottoms,Osklen,Rated : It's a start,50
3360,https://directory.goodonyou.eco/categories/denim,PINKO,Rated : Not good enough,25
3361,https://directory.goodonyou.eco/categories/swimwear,Brunotti,Rated : We avoid,0
3362,https://directory.goodonyou.eco/categories/shoes,Louis Leeman,Rated : Not good enough,25
3363,https://directory.goodonyou.eco/categories/knitwear,Debenhams,Rated : It's a start,50
3364,https://directory.goodonyou.eco/categories/knitwear,Micaela Greg,Rated : It's a start,50
3365,https://directory.goodonyou.eco/categories/shoes,BLUE BIRD,Rated : Not good enough,25
3366,https://directory.goodonyou.eco/categories/knitwear,STORY mfg.,Rated : Great,100
3367,https://directory.goodonyou.eco/categories/dresses,Weekday,Rated : It's a start,50
3368,https://directory.goodonyou.eco/categories/activewear,Duofold,,-1
3369,https://directory.goodonyou.eco/categories/suits,Trouvé,Rated : Not Good Enough,25
3370,https://directory.goodonyou.eco/categories/tops,Nobody Denim,Rated : Good,75
3371,https://directory.goodonyou.eco/categories/denim,Jacob Cohën,Rated : Not good enough,25
3372,https://directory.goodonyou.eco/categories/activewear,Rossignol,Rated : Not good enough,25
3373,https://directory.goodonyou.eco/categories/knitwear,Bobo Choses,Rated : It's a start,50
3374,https://directory.goodonyou.eco/categories/bottoms,Prima Donna,Rated : It's a start,50
3375,https://directory.goodonyou.eco/categories/accessories,Monica Vinader,Rated : Not good enough,25
3376,https://directory.goodonyou.eco/categories/outerwear,G-Star RAW,Rated : Good,75
3377,https://directory.goodonyou.eco/categories/bottoms,Honest Basics,Rated : Good,75
3378,https://directory.goodonyou.eco/categories/shoes,Camper,Rated : Not good enough,25
3379,https://directory.goodonyou.eco/categories/suits,duskii,Rated : Not good enough,25
3380,https://directory.goodonyou.eco/categories/swimwear,Bondi Born,Rated : It's a start,50
3381,https://directory.goodonyou.eco/categories/outerwear,Komodo,Rated : Good,75
3382,https://directory.goodonyou.eco/categories/shoes,Amina Muaddi,Rated : Not good enough,25
3383,https://directory.goodonyou.eco/categories/basics,tentree,Rated : Good,75
3384,https://directory.goodonyou.eco/categories/denim,Studio 189,Rated : Good,75
3385,https://directory.goodonyou.eco/categories/bottoms,Winter Water Factory,Rated : Great,100
3386,https://directory.goodonyou.eco/categories/suits,Brooks Brothers,,-1
3387,https://directory.goodonyou.eco/categories/shoes,Marks & Spencer,Rated : Good,75
3388,https://directory.goodonyou.eco/categories/bottoms,H&M,Rated : It's a start,50
3389,https://directory.goodonyou.eco/categories/accessories,FTLA Apparel,Rated : Good,75
3390,https://directory.goodonyou.eco/categories/bags,Brelli,Rated : Good,75
3391,https://directory.goodonyou.eco/categories/denim,Carhartt,Rated : Not Good Enough,25
3392,https://directory.goodonyou.eco/categories/shoes,Rosie Assoulin,Rated : It's a start,50
3393,https://directory.goodonyou.eco/categories/shoes,Anna Field,Rated : It's a start,50
3394,https://directory.goodonyou.eco/categories/accessories,Kimai,Rated : Good,75
3395,https://directory.goodonyou.eco/categories/denim,Michael Kors,Rated : Not Good Enough,25
3396,https://directory.goodonyou.eco/categories/denim,Kings of Indigo,Rated : Good,75
3397,https://directory.goodonyou.eco/categories/denim,Cue,Rated : Not good enough,25
3398,https://directory.goodonyou.eco/categories/dresses,The Social Outfit,Rated : Great,100
3399,https://directory.goodonyou.eco/categories/basics,À La Garçonne,Rated : It's a start,50
3400,https://directory.goodonyou.eco/categories/sleepwear,Ruby & Bloom,Rated : It's a start,50
3401,https://directory.goodonyou.eco/categories/dresses,Kristinit,Rated : It's a start,50
3402,https://directory.goodonyou.eco/categories/accessories,Delikate Rayne,Rated : Good,75
3403,https://directory.goodonyou.eco/categories/shoes,Vitamin A,Rated : Good,75
3404,https://directory.goodonyou.eco/categories/plus-size,La Redoute,Rated : Not good enough,25
3405,https://directory.goodonyou.eco/categories/activewear,Chiara Ferragni,Rated : Not good enough,25
3406,https://directory.goodonyou.eco/categories/outerwear,Bianca Spender,Rated : Good,75
3407,https://directory.goodonyou.eco/categories/bottoms,DL1961,Rated : Good,75
3408,https://directory.goodonyou.eco/categories/swimwear,TINYCOTTONS,Rated : Not good enough,25
3409,https://directory.goodonyou.eco/categories/activewear,Lonsdale,Rated : Not good enough,25
3410,https://directory.goodonyou.eco/categories/tops,Tuckerman & Co,Rated : Great,100
3411,https://directory.goodonyou.eco/categories/knitwear,Converse,Rated : It's a start,50
3412,https://directory.goodonyou.eco/categories/dresses,Wolford,Rated : It's a start,50
3413,https://directory.goodonyou.eco/categories/bottoms,la fille d'O,Rated : Good,75
3414,https://directory.goodonyou.eco/categories/accessories,Gina Tricot,Rated : It's a start,50
3415,https://directory.goodonyou.eco/categories/dresses,Figue,Rated : Not good enough,25
3416,https://directory.goodonyou.eco/categories/dresses,GoldDust Dresses,Rated : Good,75
3417,https://directory.goodonyou.eco/categories/bottoms,Gina Tricot,Rated : It's a start,50
3418,https://directory.goodonyou.eco/categories/basics,Mighty Good Basics,Rated : Great,100
3419,https://directory.goodonyou.eco/categories/shoes,Seasalt,Rated : It's a start,50
3420,https://directory.goodonyou.eco/categories/denim,Next,Rated : Not good enough,25
3421,https://directory.goodonyou.eco/categories/basics,BlackMilk Clothing,Rated : It's a start,50
3422,https://directory.goodonyou.eco/categories/outerwear,Kristinit,Rated : It's a start,50
3423,https://directory.goodonyou.eco/categories/knitwear,tentree,Rated : Good,75
3424,https://directory.goodonyou.eco/categories/denim,FAGUO,Rated : It's a start,50
3425,https://directory.goodonyou.eco/categories/plus-size,Target Australia,Rated : Not Good Enough,25
3426,https://directory.goodonyou.eco/categories/maternity,Esprit,Rated : It's a start,50
3427,https://directory.goodonyou.eco/categories/bottoms,Ash & Rose,Rated : Good,75
3428,https://directory.goodonyou.eco/categories/plus-size,Croft & Barrow,Rated : Not good enough,25
3429,https://directory.goodonyou.eco/categories/bags,Crossroads,Rated : It's a start,50
3430,https://directory.goodonyou.eco/categories/dresses,Ambra Maddalena,Rated : It's a start,50
3431,https://directory.goodonyou.eco/categories/dresses,Witchery,Rated : Good,75
3432,https://directory.goodonyou.eco/categories/sleepwear,Sorella Organics,Rated : Great,100
3433,https://directory.goodonyou.eco/categories/shoes,Fashion Integrity By Galeries Lafayette,Rated : Good,75
3434,https://directory.goodonyou.eco/categories/plus-size,Solid & Striped,Rated : We avoid,0
3435,https://directory.goodonyou.eco/categories/activewear,Reef,Rated : It's a start,50
3436,https://directory.goodonyou.eco/categories/outerwear,Nimble,Rated : It's a start,50
3437,https://directory.goodonyou.eco/categories/knitwear,ragwear,Rated : Good,75
3438,https://directory.goodonyou.eco/categories/tops,Ecoalf,Rated : Good,75
3439,https://directory.goodonyou.eco/categories/bags,Venczel,Rated : Not good enough,25
3440,https://directory.goodonyou.eco/categories/bags,Will's Vegan Store,Rated : Good,75
3441,https://directory.goodonyou.eco/categories/maternity,MAMALICIOUS,Rated : It's a start,50
3442,https://directory.goodonyou.eco/categories/denim,Uterqüe,Rated : It's a start,50
3443,https://directory.goodonyou.eco/categories/bottoms,Mila.Vert,Rated : Great,100
3444,https://directory.goodonyou.eco/categories/swimwear,Decathlon,Rated : Not good enough,25
3445,https://directory.goodonyou.eco/categories/shoes,Marc Jacobs,Rated : Not good enough,25
3446,https://directory.goodonyou.eco/categories/shoes,David Jones,Rated : Good,75
3447,https://directory.goodonyou.eco/categories/accessories,Greenpacha,Rated : It's a start,50
3448,https://directory.goodonyou.eco/categories/tops,R.E.V by Rêve En Vert,Rated : Good,75
3449,https://directory.goodonyou.eco/categories/bags,Element,Rated : Not Good Enough,25
3450,https://directory.goodonyou.eco/categories/dresses,BlackMilk Clothing,Rated : It's a start,50
3451,https://directory.goodonyou.eco/categories/bottoms,HARA,Rated : Great,100
3452,https://directory.goodonyou.eco/categories/knitwear,Izzy lane,Rated : It's a start,50
3453,https://directory.goodonyou.eco/categories/accessories,Finisterre,Rated : Good,75
3454,https://directory.goodonyou.eco/categories/activewear,Chelsea28,Rated : Not Good Enough,25
3455,https://directory.goodonyou.eco/categories/activewear,Arc’teryx,Rated : Not good enough,25
3456,https://directory.goodonyou.eco/categories/activewear,Bravissimo,Rated : We avoid,0
3457,https://directory.goodonyou.eco/categories/sleepwear,Peter Alexander,Rated : Not Good Enough,25
3458,https://directory.goodonyou.eco/categories/plus-size,Sejour,Rated : Not Good Enough,25
3459,https://directory.goodonyou.eco/categories/dresses,MY BEACHY SIDE,Rated : It's a start,50
3460,https://directory.goodonyou.eco/categories/plus-size,Mara Hoffman,Rated : Good,75
3461,https://directory.goodonyou.eco/categories/bottoms,Thunderpants NZ,Rated : Great,100
3462,https://directory.goodonyou.eco/categories/dresses,DANNIJO,Rated : Not good enough,25
3463,https://directory.goodonyou.eco/categories/shoes,ALPINA,Rated : Not good enough,25
3464,https://directory.goodonyou.eco/categories/knitwear,Phil & Lui,Rated : Great,100
3465,https://directory.goodonyou.eco/categories/shoes,Baldinini,Rated : Not good enough,25
3466,https://directory.goodonyou.eco/categories/outerwear,Jacob Cohën,Rated : Not good enough,25
3467,https://directory.goodonyou.eco/categories/sleepwear,PRIMARK,Rated : It's a start,50
3468,https://directory.goodonyou.eco/categories/activewear,Ideology,,-1
3469,https://directory.goodonyou.eco/categories/denim,Katharine Hamnett,Rated : Good,75
3470,https://directory.goodonyou.eco/categories/swimwear,Country Road,Rated : Good,75
3471,https://directory.goodonyou.eco/categories/denim,SABA,Rated : Not good enough,25
3472,https://directory.goodonyou.eco/categories/accessories,Vitamin A,Rated : Good,75
3473,https://directory.goodonyou.eco/categories/bags,Cuyana,Rated : Not good enough,25
3474,https://directory.goodonyou.eco/categories/outerwear,Olmsted Outerwear,Rated : Good,75
3475,https://directory.goodonyou.eco/categories/tops,Bhumi,Rated : Great,100
3476,https://directory.goodonyou.eco/categories/sleepwear,Noni B,Rated : Not Good Enough,25
3477,https://directory.goodonyou.eco/categories/shoes,Naturalizer,Rated : Not Good Enough,25
3478,https://directory.goodonyou.eco/categories/bags,QWSTION,Rated : It's a start,50
3479,https://directory.goodonyou.eco/categories/tops,Pure Pod,Rated : Good,75
3480,https://directory.goodonyou.eco/categories/denim,Nena & Co.,Rated : Good,75
3481,https://directory.goodonyou.eco/categories/basics,VATTER,Rated : Great,100
3482,https://directory.goodonyou.eco/categories/basics,Burton,Rated : Not good enough,25
3483,https://directory.goodonyou.eco/categories/activewear,Halogen,Rated : Not Good Enough,25
3484,https://directory.goodonyou.eco/categories/knitwear,Cotton On Body,Rated : It's a start,50
3485,https://directory.goodonyou.eco/categories/tops,The Level Collective,Rated : Good,75
3486,https://directory.goodonyou.eco/categories/swimwear,Esteban Cortazar,Rated : Not good enough,25
3487,https://directory.goodonyou.eco/categories/bags,Vans,Rated : It's a start,50
3488,https://directory.goodonyou.eco/categories/sleepwear,Billabong,Rated : Not Good Enough,25
3489,https://directory.goodonyou.eco/categories/denim,Nicole Miller,Rated : Not good enough,25
3490,https://directory.goodonyou.eco/categories/accessories,VOZ,Rated : Good,75
3491,https://directory.goodonyou.eco/categories/swimwear,Meshki,Rated : We avoid,0
3492,https://directory.goodonyou.eco/categories/basics,Etam,Rated : Not good enough,25
3493,https://directory.goodonyou.eco/categories/dresses,Mata Traders,Rated : Good,75
3494,https://directory.goodonyou.eco/categories/activewear,Under Armour,Rated : Not Good Enough,25
3495,https://directory.goodonyou.eco/categories/plus-size,Dressarte Paris,Rated : Good,75
3496,https://directory.goodonyou.eco/categories/bottoms,Citizens of Humanity,Rated : Good,75
3497,https://directory.goodonyou.eco/categories/dresses,Neu Nomads,Rated : Good,75
3498,https://directory.goodonyou.eco/categories/basics,Gucci,Rated : It's a start,50
3499,https://directory.goodonyou.eco/categories/knitwear,Reflect Studio,Rated : Great,100
3500,https://directory.goodonyou.eco/categories/dresses,Manning Cartell,Rated : It's a start,50
3501,https://directory.goodonyou.eco/categories/swimwear,Colieco,Rated : Good,75
3502,https://directory.goodonyou.eco/categories/swimwear,The Upside,Rated : Not good enough,25
3503,https://directory.goodonyou.eco/categories/accessories,Pansy,Rated : Great,100
3504,https://directory.goodonyou.eco/categories/bags,Rubi,Rated : It's a start,50
3505,https://directory.goodonyou.eco/categories/basics,For Love and Lemons,Rated : Not good enough,25
3506,https://directory.goodonyou.eco/categories/tops,NIKIN,Rated : Good,75
3507,https://directory.goodonyou.eco/categories/bottoms,132 5. Issey Miyake,Rated : It's a start,50
3508,https://directory.goodonyou.eco/categories/outerwear,Mammut,Rated : Not good enough,25
3509,https://directory.goodonyou.eco/categories/suits,Nautica,Rated : It's a start,50
3510,https://directory.goodonyou.eco/categories/basics,Champion,Rated : It's a start,50
3511,https://directory.goodonyou.eco/categories/suits,Debenhams,Rated : It's a start,50
3512,https://directory.goodonyou.eco/categories/dresses,Calvin Klein,Rated : Not good enough,25
3513,https://directory.goodonyou.eco/categories/accessories,Winden,Rated : Great,100
3514,https://directory.goodonyou.eco/categories/shoes,Cosmoparis,Rated : Not good enough,25
3515,https://directory.goodonyou.eco/categories/outerwear,MAKE,Rated : It's a start,50
3516,https://directory.goodonyou.eco/categories/accessories,Birdsong,Rated : Good,75
3517,https://directory.goodonyou.eco/categories/knitwear,Anna Field,Rated : It's a start,50
3518,https://directory.goodonyou.eco/categories/tops,We Are HAH,Rated : It's a start,50
3519,https://directory.goodonyou.eco/categories/bags,Pier One,Rated : It's a start,50
3520,https://directory.goodonyou.eco/categories/swimwear,David Jones,Rated : Good,75
3521,https://directory.goodonyou.eco/categories/knitwear,Elizabeth Suzann,Rated : Good,75
3522,https://directory.goodonyou.eco/categories/tops,Les Recuperables,Rated : Good,75
3523,https://directory.goodonyou.eco/categories/swimwear,Ayten Gasson,Rated : Good,75
3524,https://directory.goodonyou.eco/categories/shoes,Rosetta Getty,Rated : Not good enough,25
3525,https://directory.goodonyou.eco/categories/accessories,Halogen,Rated : Not Good Enough,25
3526,https://directory.goodonyou.eco/categories/denim,FEAR OF GOD,Rated : Not good enough,25
3527,https://directory.goodonyou.eco/categories/shoes,Suzanne Rae,Rated : Not good enough,25
3528,https://directory.goodonyou.eco/categories/accessories,Anna Field,Rated : It's a start,50
3529,https://directory.goodonyou.eco/categories/activewear,Castro,Rated : We avoid,0
3530,https://directory.goodonyou.eco/categories/denim,Joules,Rated : Not good enough,25
3531,https://directory.goodonyou.eco/categories/swimwear,Zimmermann,Rated : Not Good Enough,25
3532,https://directory.goodonyou.eco/categories/plus-size,V by Very,Rated : Not good enough,25
3533,https://directory.goodonyou.eco/categories/activewear,Boohoo,Rated : Not good enough,25
3534,https://directory.goodonyou.eco/categories/basics,Fashion Integrity By Galeries Lafayette,Rated : Good,75
3535,https://directory.goodonyou.eco/categories/bags,Noni B,Rated : Not Good Enough,25
3536,https://directory.goodonyou.eco/categories/activewear,Zanni,Rated : It's a start,50
3537,https://directory.goodonyou.eco/categories/accessories,The Ethical Silk Company,Rated : Good,75
3538,https://directory.goodonyou.eco/categories/bottoms,Anna Field,Rated : It's a start,50
3539,https://directory.goodonyou.eco/categories/accessories,Izzy lane,Rated : It's a start,50
3540,https://directory.goodonyou.eco/categories/sleepwear,Araks,Rated : It's a start,50
3541,https://directory.goodonyou.eco/categories/activewear,Marks & Spencer,Rated : Good,75
3542,https://directory.goodonyou.eco/categories/bottoms,Boob,Rated : Good,75
3543,https://directory.goodonyou.eco/categories/plus-size,Speedo,Rated : Not good enough,25
3544,https://directory.goodonyou.eco/categories/swimwear,Marie Jo,,-1
3545,https://directory.goodonyou.eco/categories/knitwear,Pamut,Rated : Good,75
3546,https://directory.goodonyou.eco/categories/shoes,Kickers,Rated : Not good enough,25
3547,https://directory.goodonyou.eco/categories/outerwear,Adidas,Rated : Good,75
3548,https://directory.goodonyou.eco/categories/knitwear,Springkode,Rated : Good,75
3549,https://directory.goodonyou.eco/categories/accessories,Cotton On Body,Rated : It's a start,50
3550,https://directory.goodonyou.eco/categories/dresses,Ace & Jig,Rated : Good,75
3551,https://directory.goodonyou.eco/categories/tops,Thunderpants USA,Rated : Great,100
3552,https://directory.goodonyou.eco/categories/knitwear,Klättermusen,Rated : It's a start,50
3553,https://directory.goodonyou.eco/categories/activewear,Team Timbuktu,Rated : Good,75
3554,https://directory.goodonyou.eco/categories/denim,132 5. Issey Miyake,Rated : It's a start,50
3555,https://directory.goodonyou.eco/categories/tops,Pico,Rated : Great,100
3556,https://directory.goodonyou.eco/categories/swimwear,Brownie,Rated : Not good enough,25
3557,https://directory.goodonyou.eco/categories/shoes,Lindex,Rated : It's a start,50
3558,https://directory.goodonyou.eco/categories/shoes,Pier One,Rated : It's a start,50
3559,https://directory.goodonyou.eco/categories/basics,Kotn,Rated : Good,75
3560,https://directory.goodonyou.eco/categories/swimwear,Boohoo,Rated : Not good enough,25
3561,https://directory.goodonyou.eco/categories/tops,RÆBURN,Rated : Good,75
3562,https://directory.goodonyou.eco/categories/basics,Vyayama,Rated : Good,75
3563,https://directory.goodonyou.eco/categories/denim,Slowear,Rated : Not good enough,25
3564,https://directory.goodonyou.eco/categories/denim,Paul Smith,Rated : Not good enough,25
3565,https://directory.goodonyou.eco/categories/dresses,Factorie,Rated : It's a start,50
3566,https://directory.goodonyou.eco/categories/swimwear,La Halle,Rated : Not good enough,25
3567,https://directory.goodonyou.eco/categories/accessories,Eden Ministry,Rated : It's a start,50
3568,https://directory.goodonyou.eco/categories/activewear,Silou,Rated : Not good enough,25
3569,https://directory.goodonyou.eco/categories/swimwear,City Chic,Rated : Not good enough,25
3570,https://directory.goodonyou.eco/categories/accessories,Titania Inglis,Rated : It's a start,50
3571,https://directory.goodonyou.eco/categories/tops,People Tree,Rated : Great,100
3572,https://directory.goodonyou.eco/categories/bottoms,Naz,Rated : Good,75
3573,https://directory.goodonyou.eco/categories/bottoms,Dearborn Denim,Rated : Good,75
3574,https://directory.goodonyou.eco/categories/basics,United Colors of Benetton,Rated : Not good enough,25
3575,https://directory.goodonyou.eco/categories/accessories,ARTICLE22,Rated : Good,75
3576,https://directory.goodonyou.eco/categories/denim,Boohoo,Rated : Not good enough,25
3577,https://directory.goodonyou.eco/categories/tops,Nomadic State of Mind,Rated : Good,75
3578,https://directory.goodonyou.eco/categories/outerwear,Norden,Rated : Good,75
3579,https://directory.goodonyou.eco/categories/bottoms,Picture,Rated : Good,75
3580,https://directory.goodonyou.eco/categories/swimwear,Sweet Pants,Rated : We avoid,0
3581,https://directory.goodonyou.eco/categories/shoes,Lands' End,Rated : Not Good Enough,25
3582,https://directory.goodonyou.eco/categories/shoes,MATTER,Rated : Good,75
3583,https://directory.goodonyou.eco/categories/shoes,Coclico,Rated : Good,75
3584,https://directory.goodonyou.eco/categories/swimwear,PrettyLittleThing,,-1
3585,https://directory.goodonyou.eco/categories/dresses,Mountain Hardwear,Rated : It's a start,50
3586,https://directory.goodonyou.eco/categories/basics,H&M,Rated : It's a start,50
3587,https://directory.goodonyou.eco/categories/dresses,Mara Hoffman,Rated : Good,75
3588,https://directory.goodonyou.eco/categories/denim,Jake*s,Rated : Not good enough,25
3589,https://directory.goodonyou.eco/categories/bags,1017 Alyx 9SM,Rated : Not good enough,25
3590,https://directory.goodonyou.eco/categories/activewear,Chantelle,Rated : We avoid,0
3591,https://directory.goodonyou.eco/categories/bottoms,Bottega Veneta,Rated : It's a start,50
3592,https://directory.goodonyou.eco/categories/shoes,Panafrica,Rated : It's a start,50
3593,https://directory.goodonyou.eco/categories/basics,Cagey's Planet,Rated : Good,75
3594,https://directory.goodonyou.eco/categories/denim,Tiffosi,Rated : Not good enough,25
3595,https://directory.goodonyou.eco/categories/knitwear,PACT,Rated : Good,75
3596,https://directory.goodonyou.eco/categories/tops,Nicole Bridger,Rated : It's a start,50
3597,https://directory.goodonyou.eco/categories/bottoms,Vivo Barefoot,Rated : It's a start,50
3598,https://directory.goodonyou.eco/categories/denim,Ralph Lauren,Rated : Not Good Enough,25
3599,https://directory.goodonyou.eco/categories/sleepwear,Hema,Rated : Not good enough,25
3600,https://directory.goodonyou.eco/categories/tops,Studio 189,Rated : Good,75
3601,https://directory.goodonyou.eco/categories/bags,Tropic Feel,Rated : It's a start,50
3602,https://directory.goodonyou.eco/categories/knitwear,Wauw Capow,Rated : Not good enough,25
3603,https://directory.goodonyou.eco/categories/outerwear,Pico,Rated : Great,100
3604,https://directory.goodonyou.eco/categories/shoes,Teva,Rated : It's a start,50
3605,https://directory.goodonyou.eco/categories/basics,Kings of Indigo,Rated : Good,75
3606,https://directory.goodonyou.eco/categories/dresses,Jyoti - Fair Works,Rated : Good,75
3607,https://directory.goodonyou.eco/categories/bags,John Lewis,Rated : Not good enough,25
3608,https://directory.goodonyou.eco/categories/dresses,Osei-duro,Rated : Good,75
3609,https://directory.goodonyou.eco/categories/basics,APPLETREES,Rated : Not good enough,25
3610,https://directory.goodonyou.eco/categories/swimwear,Glassons,Rated : Not good enough,25
3611,https://directory.goodonyou.eco/categories/swimwear,Burberry,Rated : It's a start,50
3612,https://directory.goodonyou.eco/categories/bags,Rockmans,Rated : Not good enough,25
3613,https://directory.goodonyou.eco/categories/shoes,Kustom,Rated : Not Good Enough,25
3614,https://directory.goodonyou.eco/categories/tops,Wyatt and Jack,Rated : Good,75
3615,https://directory.goodonyou.eco/categories/accessories,Eileen Fisher,Rated : Good,75
3616,https://directory.goodonyou.eco/categories/swimwear,Roxy,Rated : Not good enough,25
3617,https://directory.goodonyou.eco/categories/bags,Cole Haan,Rated : Not good enough,25
3618,https://directory.goodonyou.eco/categories/dresses,go as u.r,Rated : Good,75
3619,https://directory.goodonyou.eco/categories/swimwear,Nautica,Rated : It's a start,50
3620,https://directory.goodonyou.eco/categories/accessories,FH Christensen,Rated : Good,75
3621,https://directory.goodonyou.eco/categories/shoes,Darzah,Rated : It's a start,50
3622,https://directory.goodonyou.eco/categories/shoes,Make + Model,Rated : It's a start,50
3623,https://directory.goodonyou.eco/categories/knitwear,Country Road,Rated : Good,75
3624,https://directory.goodonyou.eco/categories/outerwear,Fruit Of The Loom,Rated : It's a start,50
3625,https://directory.goodonyou.eco/categories/tops,Eternal Creation,Rated : Good,75
3626,https://directory.goodonyou.eco/categories/plus-size,Hema,Rated : Not good enough,25
3627,https://directory.goodonyou.eco/categories/tops,Jungmaven,Rated : Good,75
3628,https://directory.goodonyou.eco/categories/accessories,Sun & Shadow,Rated : It's a start,50
3629,https://directory.goodonyou.eco/categories/outerwear,Uterqüe,Rated : It's a start,50
3630,https://directory.goodonyou.eco/categories/bags,Lucky Brand,,-1
3631,https://directory.goodonyou.eco/categories/tops,TAMGA Designs,Rated : Great,100
3632,https://directory.goodonyou.eco/categories/activewear,Lorna Jane,Rated : Not good enough,25
3633,https://directory.goodonyou.eco/categories/bags,Chic Made Consciously,Rated : Good,75
3634,https://directory.goodonyou.eco/categories/swimwear,Apt. 9,Rated : Not good enough,25
3635,https://directory.goodonyou.eco/categories/denim,Max,Rated : Not good enough,25
3636,https://directory.goodonyou.eco/categories/shoes,Tabitha Simmons,Rated : Not good enough,25
3637,https://directory.goodonyou.eco/categories/dresses,Sleeper,Rated : Not good enough,25
3638,https://directory.goodonyou.eco/categories/basics,Prima Donna,Rated : It's a start,50
3639,https://directory.goodonyou.eco/categories/basics,David Jones,Rated : Good,75
3640,https://directory.goodonyou.eco/categories/sleepwear,Zella,Rated : Not Good Enough,25
3641,https://directory.goodonyou.eco/categories/knitwear,Yuki Threads,Rated : Good,75
3642,https://directory.goodonyou.eco/categories/denim,American Eagle,Rated : Not Good Enough,25
3643,https://directory.goodonyou.eco/categories/tops,Seasalt,Rated : It's a start,50
3644,https://directory.goodonyou.eco/categories/bottoms,Corinne,Rated : It's a start,50
3645,https://directory.goodonyou.eco/categories/basics,Underprotection,Rated : Good,75
3646,https://directory.goodonyou.eco/categories/knitwear,Vivo Barefoot,Rated : It's a start,50
3647,https://directory.goodonyou.eco/categories/activewear,American Eagle,Rated : Not Good Enough,25
3648,https://directory.goodonyou.eco/categories/knitwear,Burton,Rated : Not good enough,25
3649,https://directory.goodonyou.eco/categories/outerwear,Nau,Rated : It's a start,50
